Price,MtrsToBeach,SqMtrs,Age,NumStores,DogParkInd,SchoolScores
2112000,10853.47306,115.5,3.427238644,53,0,83
2024550,2237.280839,140.7,3.124109502,16,0,81
2574000,10839.3934,279,2.26944366,28,1,76
1815000,15922.43602,236.1,1,46,0,79
2605350,289.020076,243,4.487369384,0,0,81
1953600,14734.17085,250.5,3,54,0,82
1501335,499.1296485,180.975,1,46,0,83
1567500,18322.62867,187.5,5,43,0,81
2174700,240.752646,88.5,3.295229408,0,0,76
1881000,17443.64932,216.75,10,37,0,85
1146750,18923.58876,167.25,1,17,1,82
676500,9727.217189,132.525,9,0,0,79
1254000,16700.80262,108.75,6,41,1,73
2369400,3456.300243,219.75,6.097497116,39,1,81
1702156.5,12673.19719,203.25,1,11,1,78
3399000,380.1799788,270,4.847741195,35,0,82
1444469.4,2278.041586,135,1,23,0,81
1485000,6213.420399,171.75,9,25,1,84
1699500,14344.94373,113.25,8,15,0,81
673200,4006.421815,81.75,8,9,0,74
1188000,8993.788804,95.25,9,0,0,79
2147904,294.0559151,219.75,8.753452576,0,0,82
5907000,144.68383,327,4.227088059,0,0,85
2956470,5230.082253,273,2.959035386,53,0,81
1930500,5838.905818,182.25,7,17,0,83
1254000,13873.58001,114,5,0,1,82
1867790.1,385.0887596,204.75,1,58,0,76
1514700,15872.13902,183,9,19,0,79
1815000,398.1236668,118.5,5,58,0,75
1650000,354.085372,106.5,9,48,0,77
1522950,325.5281114,211.5,9,42,0,82
7095000,2497.261323,379.5,8.490536797,17,0,81
2607000,377.6689393,198.75,5.173915108,54,0,77
2425500,3982.56249,111.75,9.780721476,54,0,82
1940400,6148.976606,229.5,6,19,0,78
2390850,235.5485098,243,2.546299198,0,0,84
2471700,9129.078628,211.5,4.432112379,42,0,75
2376000,239.4962819,310.5,8.743767804,0,0,77
825000,9549.675209,73.65,9,11,0,81
2607000,10078.71206,184.5,0.515605784,52,0,77
1295052,4261.464393,191.025,1,7,0,77
4389000,240.0714569,234.75,7.416474088,0,0,79
2141700,1175.076999,204.75,0.790131073,39,0,82
1508100,499.4394278,103.5,7,49,0,79
7359000,422.9103478,352.5,1.634652994,21,0,80
1494900,14746.82685,174.75,11,24,1,80
1088274,13917.53544,129.75,1,0,1,82
3465000,18154.73069,176.25,3.639630289,11,1,77
2544316.5,17446.8198,300,0.691298838,59,1,79
4290000,342.9481398,251.25,2.910679136,11,0,83
2004750,299.2848728,114.75,8.795272834,0,0,76
917400,11443.8842,120.75,36,7,1,80
1567500,193.5328806,196.5,2,0,0,81
891000,2242.580234,97.5,9,18,0,83
4290000,154.1383591,269.25,7.425518369,0,0,78
2570643.9,184.1714268,186.75,5.029596854,0,0,81
729300,10129.7977,99,10,17,1,84
1118040,10434.99207,135,1,19,1,81
2755483.5,465.9433457,252,5.909509084,22,0,82
1815000,285.1726256,241.5,9,0,0,83
1897500,413.0459758,188.55,8,51,0,84
2141700,3539.87078,234.75,6.458635156,18,1,78
1798500,393.6388179,204,3,26,0,80
2062500,417.1769018,104.25,0.65987515,31,0,81
3432000,123.1195797,369,5.838145027,0,0,82
2016300,405.023565,160.05,6.77794009,32,0,74
990000,3011.829779,130.575,3,18,1,78
1904100,189.7694845,192,14,0,0,78
1154967,13020.93386,166.5,1,34,0,77
2145000,14862.4279,143.25,1.739716884,11,0,84
1247400,7778.411115,73.5,6,20,0,78
1033560,10863.87905,146.25,2,26,1,80
3993000,5717.321583,311.25,6.464892044,23,0,78
833250,2834.907789,83.25,6,15,1,82
1016400,11971.91079,93.75,6,19,0,79
2650230,14784.35846,248.25,3.237840799,24,1,84
1369500,9228.645606,151.5,5,10,0,80
2590500,2939.884884,248.25,4.348208187,48,0,75
1649835,5944.72498,209.85,3,12,0,79
712800,15032.49255,138.525,7,36,0,81
1254000,2633.670422,181.5,6,0,1,83
1138500,13089.68949,151.5,3,0,0,79
1506450,14592.63598,180,8,42,0,79
1262233.5,5090.774798,132,1,23,0,79
1072335,17672.12308,158.25,2,44,0,81
1440357.6,12680.77758,201.9,1,46,0,76
1205325,9683.602505,111.75,6,31,1,80
3035967,411.5281249,297,8.991618229,35,0,84
1044367.5,16229.37667,130.5,3,47,0,79
1402500,3871.401889,145.5,5,10,0,84
999438,14076.98521,72.75,8,6,0,79
983400,6215.741902,138.9,1,0,0,79
10560000,195.0185251,360.75,0.326511532,0,0,85
3135000,462.3973112,422.625,3.682446619,32,0,77
1098900,19532.25919,114,6,48,1,84
956835,10224.29013,157.425,5,12,0,74
1385835,10177.37438,93.75,1,17,1,77
1009800,19434.88719,81.75,7,32,1,79
1644868.5,432.3385106,241.2,1,21,0,80
2560635,350.2925148,222.75,9.13692341,45,0,79
1996500,13472.59209,195.75,14,54,1,79
1716000,161.6677862,100.5,9,0,0,82
2804967,7664.232902,247.5,3.430909405,49,0,78
2532585,6307.601373,122.25,5.350120382,36,1,80
2194500,14411.2511,119.25,9.32183272,40,0,83
1732500,412.2965291,98.25,8,12,0,79
2872699.5,222.6595137,270,2.910600256,0,0,76
1287000,16800.69616,161.55,3,21,1,80
1650000,10625.94793,114.75,0,30,0,80
1319835,15462.97591,102,9,40,0,81
1006500,7679.033046,99,10,31,0,75
841500,19892.56277,124.5,6,23,1,79
1369500,2933.048508,216.825,1,14,1,83
2364450,17026.81098,175.5,4.258288469,54,1,81
1402500,17293.35601,174,6,0,1,78
1782000,484.6442484,164.25,5,27,0,82
1071665.1,15594.92937,154.5,1,47,0,78
1270500,18542.03793,130.5,5,0,1,76
4092000,9529.69821,330.75,7.188160997,39,0,75
2217600,347.1675861,133.5,8.100859288,57,0,79
1023000,15176.88911,132,5,21,0,78
9900000,100,330.75,0.989371913,0,0,86
7755000,9064.819325,416.25,2.390938445,17,0,79
1409100,14774.66299,182.4,10,5,1,75
1286835,18612.81715,171.225,7,12,1,83
1021746,17055.21261,139.5,3,30,1,78
1319653.5,13875.04908,202.575,1,34,0,78
1460299.5,9617.062812,219.75,1,30,1,78
1237500,13768.21396,115.5,5,43,0,83
1022274,443.1267794,168.15,1,0,0,80
1402500,11949.22042,146.25,8,45,1,82
1336500,10824.84995,87,8,14,0,80
1815000,11793.80837,92.25,2,20,1,82
1122000,5548.114226,87,14,25,0,80
1197454.5,5536.4409,168.375,1,0,1,79
4488000,9555.763409,309,4.479968338,44,1,82
2739000,1346.219831,255,0.81035434,49,1,75
5280000,117.3057318,320.25,7.939351667,0,0,78
2821500,9317.959735,216.75,3.51193737,53,1,81
3993000,388.9910622,241.5,7.481433318,41,0,80
4587000,1089.354991,300.75,4.072958515,29,0,84
1320660,19920.3492,169.5,2,0,1,81
775500,12396.33608,85.5,8,0,1,85
1154835,6869.374829,123,6,22,1,78
2177835,142.5292157,263.25,9.220117596,0,0,83
2590500,394.528136,225.75,7.516391671,23,0,85
1567500,19092.17056,79.5,9,52,0,81
870870,8435.426253,124.35,1,40,0,88
1128600,14842.11896,147,3,6,0,81
1214066.7,15890.36174,181.5,1,21,0,79
2168245.2,261.5786481,256.5,6.041676959,0,0,82
1187835,18730.3091,66.975,8,0,1,85
2903835,8832.717544,226.5,3.955649151,36,0,83
1815000,275.9202527,185.25,2,0,0,82
920700,449.0008233,150.675,3,0,0,79
841500,10722.01209,114.75,10,48,1,77
2011350,382.0606945,119.25,1.52106235,11,0,78
1386000,6075.743838,197.25,2,19,0,80
1881000,10984.10311,242.25,7,59,0,83
1448700,4950.218748,107.25,3,22,0,81
1023000,1961.265043,168.15,3,19,0,81
2095500,266.4868239,187.5,8.483985302,0,0,82
2656500,4112.981854,226.5,9.170430752,55,0,81
5940000,246.2868021,261,7.74529631,0,0,80
3993000,201.0765336,249.75,3.625577248,0,0,78
2458500,11769.98177,255,4.983711226,32,1,83
1940400,8288.179927,233.25,8,39,1,82
1632889.5,158.7099751,143.25,1,0,0,79
1953517.5,2803.329548,242.25,1,21,1,89
1980000,240.7044376,253.5,4,0,0,77
2220900,286.444202,212.25,8.181013127,0,0,81
2936835,325.2382495,277.5,6.181224876,51,0,87
1650000,415.0383402,189,13,51,0,79
1650000,272.9856471,114.75,8,0,0,86
2937000,13100.38311,331.5,2.559399328,56,1,85
1442100,19523.48604,109.5,9,12,0,81
1385010,5538.812016,108.75,9,25,1,81
1300200,11252.48207,87,85,41,0,82
1128600,5766.225602,123,5,19,1,80
1386000,9496.194403,108.3,7,0,0,82
1131900,17133.03562,82.5,8,24,1,76
1287000,3977.129236,100.5,7,16,1,80
904200,11511.40807,108.75,4,25,1,83
2310000,18877.79233,228,4.503873866,11,0,77
2765400,175.2554872,192,1.129057393,0,0,81
990000,19162.30228,205.8,9,12,1,81
1541100,454.469902,106.5,7,23,0,84
1303500,3865.336973,52.5,72,16,1,80
2422200,15447.50398,308.25,7.060148739,49,1,78
1584000,366.8565637,200.25,2,21,0,76
1517835,2927.37284,230.85,1,51,0,77
1011450,18042.71987,63,9,27,1,73
1347964.2,401.5845461,135,1,0,0,81
1442100,1046.536119,193.5,7,7,1,85
530630.1,10391.78394,95.25,3,24,0,79
2405700,129.6922088,229.875,0.418351241,0,0,81
1646700,268.301302,139.575,8,0,0,80
1187835,2091.427876,169.5,1,27,0,81
3065700,6285.456459,311.25,4.284254492,35,0,78
1748835,4782.768164,112.5,1,32,0,78
1521300,409.7742378,121.5,3,42,0,83
894679.5,7161.062727,62.25,10,0,1,78
2154900,6675.888689,234,5.282612285,11,1,80
1864500,12027.53049,140.25,8,27,1,81
1748835,470.8779471,93,1,34,0,83
1930500,307.1685166,211.5,8,51,0,85
2009700,442.6624076,122.25,6.689685273,24,0,84
881100,3438.917199,118.8,3,7,0,83
1838100,15862.39678,213,3,15,0,83
2342835,17810.88993,293.25,8.591782721,51,0,79
2062500,488.2960732,129.75,4.556225534,36,0,82
1976700,330.3001477,138,2,57,0,80
3036000,417.815199,302.25,6.747161753,59,0,80
4257000,241.7445929,258,7.836368093,0,0,83
1070850,13503.33452,158.25,3,45,0,82
1555950,14677.05744,182.25,6,27,1,74
3366000,122.0707305,351.75,8.165198953,0,0,78
3293400,373.3465846,262.5,0.79658739,40,0,80
864600,9324.548025,155.25,9,33,1,83
2785200,5475.841591,251.25,1.563393609,12,0,80
2460615.3,484.4564095,183,2.837810875,35,0,74
2177835,277.2500683,225.75,8.034083834,0,0,84
1121963.7,7958.369749,154.5,1,21,1,84
1163250,17861.21897,117.75,6,20,1,85
1732500,306.6338426,118.5,7,15,0,81
3762000,15961.93637,321,6.988575438,29,1,76
1620300,9336.222515,211.125,4,59,0,86
2227500,17736.25007,196.5,5.483285487,17,1,80
1135200,16104.5935,93.75,8,48,0,84
1749000,254.6473607,243.75,7,0,0,77
958650,15074.39262,188.25,12,31,0,83
1105500,13505.98451,95.25,3,39,0,82
9900000,2272.34644,500.25,6.416674014,32,1,77
1250700,17585.32825,118.5,2,0,0,78
1270500,2312.445549,102,7,5,0,80
1650039.6,382.7707352,180,53,18,0,77
1210275,17343.07553,117.825,7,0,0,79
1336500,316.3085941,105.375,8,0,0,77
1178096.7,6038.822694,75.75,44,11,1,78
1947000,478.1443557,108.75,9,45,0,80
970200,14525.09513,106.5,1,0,0,79
2413950,169.3282581,198.75,4.154675771,0,0,85
2762822.7,436.335091,227.25,9.195629384,59,0,88
5280000,6975.024388,489.75,8.514245255,28,1,78
2636040,376.4043189,200.25,2.205201497,15,0,79
1592250,130.1206809,87.75,8,0,0,83
2706000,233.8231008,244.5,0.808530981,0,0,77
1052700,1442.79455,111,8,6,0,82
3135000,18109.3299,202.5,9.531249651,18,1,83
4191000,413.9407233,348,0.282366858,22,0,83
1247400,18130.01965,120.075,8,11,0,78
1616835,412.5738243,190.5,4,39,0,76
1138500,4625.858506,77.25,9,16,0,82
1683000,12456.60567,204.75,3,20,1,82
1427250,14078.58813,237.9,1,33,1,80
2145000,2377.725065,237,3.901751533,31,1,81
2475000,230.4985275,213.75,0.815937361,0,0,79
2871000,374.8899088,208.5,9.31798711,21,0,86
2970000,17458.35498,289.5,9.085270781,50,1,78
2194335,16486.22628,88.5,6.347764896,18,1,77
1290300,16288.93547,105.75,11,0,1,85
5940000,159.4187945,477.75,3.319189339,0,0,87
1581851.7,4362.458421,241.725,1,27,0,82
2181300,188.9467208,195,9.120764583,0,0,79
1250700,10364.64364,103.5,9,0,1,80
1369500,8205.85268,121.5,5,38,0,75
1237500,12715.51094,102.75,8,29,1,80
1171500,6070.361979,91.5,8,14,1,80
1782000,13903.49807,96,6,17,0,81
957000,5169.722337,57.75,9,0,0,86
1650000,203.186543,90.75,7,0,0,81
1372800,6619.663023,216.75,4,20,1,73
1154670,8964.235337,118.5,4,24,1,82
1534500,8053.61781,114.75,1,12,1,82
3135000,406.9213681,275.25,9.644131719,29,0,83
1639440,342.8351086,138.75,1,48,0,83
2244000,9928.990192,183,0.938386659,14,0,80
3036000,429.8928632,164.25,5.077044896,46,0,80
4257000,448.7427394,327,9.933675663,12,0,80
2722500,4937.560237,299.25,1.589759619,22,0,80
963600,397.9867389,95.25,8,0,0,80
1900800,10997.71539,250.5,6,20,0,76
2211000,214.4519235,112.5,6.60169218,0,0,84
3144923.1,15883.15703,234,9.442977137,15,1,81
1316700,4889.494113,186,3,27,1,83
1316700,1980.457343,83.25,7,0,0,85
2795406.9,167.3028541,207,3.674451713,0,0,78
1979835,5721.732107,113.25,1,44,1,75
1646700,6427.424921,109.5,8,21,0,80
2508000,5423.494423,298.5,4.595539803,18,1,77
5610000,3786.416826,249,5.240081705,24,1,82
3399000,121.6399247,245.25,6.912271068,0,0,81
1699500,10450.0423,200.25,9,13,1,78
1171500,12509.91716,105.75,11,0,1,77
1055670,1006.013026,185.625,1,0,0,78
1518000,16744.55403,120,9,35,1,80
1006500,14750.21571,96.75,7,0,0,86
924000,14415.22811,120.6,3,48,0,82
1303335,17581.49109,97.5,4,19,1,80
1260600,16293.44292,189.75,1,0,0,75
1848000,466.1921007,104.25,7,53,0,81
2547600,16178.83552,123,7.463282538,55,1,85
1072335,19604.04787,167.175,3,0,1,79
1749000,9288.208052,134.25,5,34,1,79
1267200,19480.15202,74.25,6,10,1,73
2375835,161.0992684,243,6.773661298,0,0,79
1055835,8177.362532,96,9,6,1,81
4950000,9990.712093,275.25,3.052815548,20,1,80
1402500,2838.585757,86.25,7,22,1,76
2639835,19260.35646,282,8.656171595,59,0,77
1646700,3862.985237,99,1,46,0,86
1887600,317.8779795,202.5,3,14,0,76
1514700,257.4585396,111,7,0,0,80
1747350,14927.67691,105.75,1,15,1,80
1235850,6805.101688,235.125,10,29,1,78
1927200,4675.405221,111,8,21,1,81
6270000,465.2277195,301.5,6.578660361,21,0,85
1666500,1554.390875,79.5,9,36,1,79
1864500,114.8757406,146.25,6,0,0,77
2636700,310.7369657,250.5,6.596935745,31,0,76
1805100,253.3070093,117.75,8,0,0,79
1815000,11705.4915,144.75,1,37,0,78
825000,17765.71503,119.25,19,18,1,82
3168000,13102.54928,279,9.056798462,39,1,72
9735000,5367.599248,335.25,9.648925327,18,1,73
1455300,5701.814098,96.75,10,15,0,84
1419000,10175.45494,155.625,3,0,1,79
946440,10983.70991,105.975,4,31,0,76
1237500,4341.299962,97.5,7,12,0,81
1031250,11353.67984,111,2,13,1,77
2805000,12252.14263,249,5.013195109,57,1,80
1288650,8757.196808,114.75,8,19,1,76
1501500,3818.516382,88.5,5,38,1,83
1501500,159.6102552,89.25,6,0,0,84
1699500,6651.243524,97.5,7,26,0,71
1196250,16390.63712,128.25,2,35,1,82
1518000,486.5002817,179.25,8,17,0,78
1782000,11562.01283,263.25,5,29,0,81
759000,15524.80299,85.5,1,48,1,81
1402500,17006.72535,99,8,11,1,80
984885,17549.76599,157.5,8,31,0,75
1135200,6365.830247,180,11,6,1,81
1373743.8,10069.02737,105.6,10,0,0,85
1252350,17476.66505,192,2,0,1,81
1155000,7753.640876,94.5,10,15,1,78
854040,12103.39843,96.75,1,39,0,86
2046000,418.3426884,204.75,4.986088357,35,0,75
973500,7536.62425,122.25,6,39,0,82
2999667,198.3612469,264.75,7.901024569,0,0,79
1601259,369.4178267,203.55,1,22,0,81
1567500,16300.65622,122.25,10,59,0,82
4092000,103.4513792,434.25,8.849043669,0,0,81
2095500,9394.224661,167.25,6.260569864,54,1,83
1155000,5568.271548,103.5,3,27,0,79
1138500,12190.95379,99,5,6,0,75
2310000,346.2507906,111.75,9.120966762,19,0,80
1617000,18004.90615,96,7,10,0,88
4290000,7635.273257,290.25,5.19781593,46,1,80
1910700,7962.931531,96,6,60,0,83
1823250,15748.38998,97.5,8,27,1,84
1541100,168.031935,162.75,3,0,0,81
1006500,15756.41183,132.225,3,39,1,82
699600,1428.996335,76.5,11,22,0,79
1415700,18176.46325,138,5,31,0,89
1583835,2538.104432,136.5,1,11,0,84
2722500,154.1797224,200.25,1.633193837,0,0,84
3894000,466.1839951,469.5,0.538213234,32,0,82
825000,11136.15623,105,3,0,1,74
953700,3809.874276,87,33,23,1,76
874500,6005.703801,105,2,9,0,77
1135200,17592.26533,92.4,8,7,1,78
2471700,195.7992304,202.5,0.101637093,0,0,83
1623600,9153.225087,191.25,8,10,1,79
1823250,2395.701997,244.5,7,25,1,81
2156550,347.4821019,126,9.158211888,48,0,76
1098900,6797.025233,94.5,16,6,1,81
1369500,3933.882363,191.25,6,0,0,82
1468500,1273.228154,258.75,7,0,1,81
902550,8411.680323,116.25,6,46,0,81
3200967,13814.45661,311.25,6.114067161,41,0,78
3960000,483.2685499,292.5,5.181243813,59,0,77
1419000,19719.69624,116.25,9,12,1,84
1293600,15965.03492,159.75,1,47,0,83
2623500,253.2395206,216.75,8.311820615,0,0,80
1508100,1250.646701,91.5,7,51,0,83
1494900,341.0275728,187.65,2,31,0,76
1240800,15594.48662,100.5,7,31,1,78
1550983.5,16139.54592,176.25,1,17,0,75
1782000,10644.76248,135.75,7,40,0,74
1831500,16538.60383,248.25,3,52,1,76
1468500,6756.274302,121.5,9,22,1,78
847935,4892.332386,80.25,7,17,1,83
980100,7230.354693,167.25,4,21,1,79
1056000,11317.15177,147.75,10,40,1,83
2656500,19293.25568,345,6.406902478,26,0,80
2639967,14791.8987,233.25,2.02686124,50,0,78
2244000,16362.43489,261.75,1.92498751,14,1,88
1303500,8944.790496,120,8,0,0,77
2415600,257.6320545,147,6.349490914,0,0,80
540540,147.0347795,75,11,0,0,80
726000,17554.68793,75,11,36,0,83
1018462.5,13702.14389,112.5,16,0,1,79
1237500,4768.053337,181.8,1,12,1,81
990000,7997.795704,172.725,9,35,0,82
937200,5145.346315,141,6,8,0,73
2013000,4692.800484,90.75,6.049280299,12,1,79
3151500,261.4242661,279,9.519309625,0,0,80
3240600,14278.16111,270.75,5.81357921,48,1,81
1184700,5470.104463,102,7,0,0,82
2571954,2491.134929,194.25,6.581455925,60,0,79
4983000,497.2216139,329.25,0.150899231,54,0,79
2095500,425.1789391,171.75,4.506043354,30,0,83
3498000,220.8359407,291,8.719403588,0,0,79
1285350,3016.176535,101.25,9,28,0,77
1319835,16863.66864,97.2,6,39,1,81
1056000,8354.802627,114.75,2,0,0,84
844470,4706.010703,111.675,1,0,0,83
1254000,2825.904273,159.75,1,22,1,78
1914000,6650.938248,107.25,6,58,1,72
1798500,6634.126265,178.5,7,56,0,81
1489290,442.1263932,106.5,7,32,0,79
2814504,126.8432127,258.75,8.585727194,0,0,83
1006500,16966.42021,143.55,6,14,0,74
973500,12739.97228,74.1,8,38,0,85
861300,9302.62353,118.8,3,32,0,83
1848000,5908.890384,197.25,14,26,0,83
2623500,387.3950304,264,9.183964632,57,0,80
1270335,16103.96944,178.5,9,42,0,84
1650000,7297.239011,105.75,3,34,0,78
2112000,9364.213784,241.5,3.986465738,45,0,81
1379400,2026.86158,244.95,1,27,1,80
2636700,14687.0735,191.25,4.013353845,22,1,79
1824570,393.3343361,287.1,1,54,0,79
1781835,19080.75338,125.25,1,34,1,77
1729942.5,182.7582808,229.2,1,0,0,81
1402335,2958.237073,75,10,23,1,82
1848000,2612.866307,114.75,8,50,1,85
2359500,105.1762797,261.75,9.632660658,0,0,78
990000,4611.623133,207,9,23,0,74
1336500,18000.52238,108,10,0,1,79
1079100,18664.38727,102.75,6,25,0,82
2837835,155.3062712,238.5,8.777619037,0,0,82
1848000,8834.67562,204,7,37,1,85
1253670,306.4324324,135,4,0,0,81
2062500,6477.258275,241.5,8.013594116,33,0,83
1313716.8,12106.40172,177.75,1,41,1,79
1039500,19871.23974,105.75,8,22,0,83
3098700,2327.284799,273,7.752682448,59,1,79
2224200,291.4293549,144,6.078100952,0,0,76
1009800,14390.0375,170.025,1,12,1,81
7656000,2957.378505,433.5,7.703443638,54,0,79
1303335,4229.072911,84.825,4,8,1,82
3016708.2,367.4730349,220.5,3.826224357,28,0,80
1636800,388.4198119,163.5,5,16,0,75
1419330,16296.79691,105,6,24,1,80
1484967,150.0344944,201,2,0,0,80
1656600,8837.087033,201,2,19,0,79
1023000,16798.38147,97.5,10,27,1,77
1154835,5700.007916,209.7,2,27,0,77
2062500,8871.389549,109.5,2.034168656,11,0,77
3465000,11845.0934,315.75,6.429439366,11,0,76
2244000,12115.49312,174.75,0.505951224,32,0,76
2735535,12579.36031,294.75,9.600276311,19,0,79
907335,16575.57553,120.6,1,30,0,81
966900,15213.01606,120.75,36,5,0,83
2623500,297.3930305,240,2.604974264,0,0,82
933570,4142.181144,128.25,1,20,0,80
3002835,1542.044448,228.75,3.027865689,44,1,78
3045091.5,8303.562382,267,3.889018288,12,0,84
1399200,4488.5389,198.75,9,17,0,73
2079000,230.3664888,261.75,6.183852069,0,0,78
2673000,338.1325046,310.5,3.549537777,40,0,81
847119.9,13629.53723,125.25,1,22,1,81
1275054,11204.10729,129,5,17,1,80
1600500,10830.85953,113.25,5,28,1,82
907500,6673.89785,108.75,5,21,0,82
1221000,11791.7195,135.9,4,25,1,78
1649835,5150.929548,79.5,10,50,1,81
1656600,359.0355519,120,6,51,0,84
2158200,15905.67288,114.75,6.56837519,47,1,83
1897500,18402.92796,155.25,2,45,1,78
1650000,9733.527298,272.25,7,21,1,78
1828200,6711.643688,160.5,10,23,1,79
1188000,2285.968071,150.75,55,24,0,79
2045967,6516.960627,197.25,4.470157106,35,0,80
1047750,18668.15697,167.475,3,18,0,82
1864335,19954.97602,224.25,1,50,0,82
1798500,17551.66055,93,1,17,0,75
1101210,13048.98204,167.25,9,23,0,80
4884000,12773.6067,277.5,6.475866283,46,0,83
1749000,19513.51879,171.75,3,39,0,78
1306800,18651.7034,71.25,9,0,0,80
1006500,1945.591697,84,3,0,1,81
1254000,6709.105666,181.5,2,24,1,77
1006500,11235.25991,128.55,5,8,0,84
1452000,6188.880029,167.25,4,23,1,80
1514700,16813.63941,189.75,2,17,0,79
1749000,2223.362603,116.25,10,35,1,83
1980000,177.2041497,233.25,3,0,0,80
1699500,4519.38926,157.5,7,26,0,84
907500,4701.94273,161.25,8,5,1,85
1782000,18379.02764,122.25,1,21,0,82
1468500,9841.953276,167.25,10,40,0,81
940500,4493.022416,99,6,27,0,85
1584000,199.034736,119.25,5,0,0,82
1452000,18708.12129,195.75,10,37,0,83
948585,7520.821239,108,7,0,1,79
2475000,308.2240299,254.25,5.344194367,39,0,76
1402500,11207.30553,105,8,41,1,79
1386000,16366.04027,142.5,6,22,1,82
1303335,414.7949065,101.25,9,0,0,82
2095500,18902.21354,256.5,4.860241241,16,0,79
1692900,12206.53403,161.25,20,17,0,79
1254000,10277.53468,158.25,3,19,1,79
3729000,3642.705602,285.75,5.59346799,58,1,83
1782000,3145.387445,215.25,8,54,0,77
1163246.7,13795.64887,93,6,39,0,74
1989900,464.6535359,270.75,7,57,0,79
2260500,466.7178932,173.25,3.44465228,39,0,75
1091227.5,9246.882029,144.75,9,25,0,81
907500,215.4434105,104.25,9,0,0,79
857835,8292.05117,118.35,5,30,1,78
1455300,15635.92109,129,4,45,0,75
3762000,8254.323164,352.5,5.454843242,22,1,74
1947000,262.4383716,147.75,8,0,0,82
1640100,11643.611,109.5,3,33,1,76
1140150,16175.83999,144.75,1,33,0,79
1856250,11508.65853,97.5,9,40,0,78
1171500,1217.649904,108.375,10,12,0,80
1138500,1835.485426,64.5,6,0,1,86
1577400,297.8862595,228,8,0,0,83
1291950,17232.2913,181.8,1,34,0,79
874500,11376.89662,81.3,39,8,1,79
1303500,5563.600167,188.25,10,27,0,82
944816.4,19421.0427,91.5,9,43,1,83
1221000,3059.264554,96,6,11,0,84
3564000,7056.87575,280.5,2.746505318,22,0,80
986370,2397.06834,138.9,1,30,0,79
2557500,232.1745954,193.5,4.756175233,0,0,82
2607000,405.0974482,239.25,7.844010163,13,0,75
3465000,299.9504401,255,9.174875712,0,0,78
821700,11682.32021,81.75,33,11,0,81
1148400,6015.536396,177,4,12,1,78
1181400,19486.58808,184.5,4,24,0,82
858000,486.4438014,151.875,8,0,0,78
2524500,296.7963148,330.75,8.636856426,0,0,78
2438700,3666.796786,210.75,1.538064145,17,0,83
2937000,12441.59912,336.75,5.839770136,57,1,76
1524600,16758.00761,230.25,9,54,0,77
1254000,9651.729915,148.8,53,0,0,80
2541000,478.9226783,356.25,1.296846056,43,0,84
2115300,268.1205921,207,6.206886931,0,0,74
1217700,15534.95804,229.5,7,0,0,76
3663000,388.6436038,207.75,9.029509062,59,0,79
1178100,17983.68229,224.25,0,22,0,79
2145000,462.4562837,115.5,2.431976781,56,0,85
1859550,16166.31884,105,8,56,0,78
1138500,8622.65616,126,8,21,1,87
1583835,11928.71524,169.5,3,59,1,82
2178000,450.0744161,255,7.645805797,33,0,77
2640000,447.2974858,219.75,6.824852026,10,0,78
835233.3,14277.77008,92.925,6,11,1,80
1831500,174.6001657,157.5,4,0,0,79
792000,9379.568449,90,82,42,1,83
1254000,152.3490498,90,82,0,0,83
788700,7401.025154,51,10,18,0,78
2508000,127.2069287,201.75,5.417707802,0,0,76
1419000,5995.693242,206.25,4,26,0,82
2178000,337.1536999,183.75,5.783220986,48,0,83
1319877.9,4222.125914,196.5,1,0,1,80
1356300,13583.72492,84.75,8,34,1,74
1595394.9,223.7006716,209.25,1,0,0,82
1550835,120.9757355,136.5,1,0,0,80
1663391.4,5988.807315,218.25,2,32,0,82
1405786.8,6692.058684,192.6,1,24,1,80
2508016.5,229.0836086,231.75,1.736443494,0,0,77
2309996.7,478.336357,109.5,1.1265836,43,0,77
2474835,19613.67077,150.75,0.833012401,34,0,81
2226180,415.5862788,195.75,9.526496944,22,0,79
1485000,19245.57253,72,7,0,0,84
897600,16116.80103,114.6,4,0,0,82
1485000,18833.38327,98.25,9,38,0,76
2125035,2182.37292,132,2.15902607,33,0,75
957000,19207.75636,106.5,8,0,1,77
1247400,7307.307823,123.75,8,19,1,75
2402565,212.3585223,174,4.093049485,0,0,82
1647228,19678.04361,197.1,1,18,1,81
1768800,13704.46716,189,6,16,1,78
1385670,6551.694622,216,3,11,0,84
1547700,496.8055496,108,1,31,0,76
1234200,1215.015781,163.875,6,15,1,80
602474.4,313.3761528,112.5,1,0,0,84
1105130.4,4967.135243,132.675,3,29,1,75
2639670,13736.93425,273.75,2.249912084,44,0,83
1263900,1691.318658,162,5,0,1,82
1914000,159.9699528,136.5,16,0,0,78
1161596.7,6900.888,177.75,1,25,1,76
4389000,4794.63312,238.5,4.540816972,50,1,78
1029600,2241.783484,133.5,4,19,0,84
2227335,189.283791,198.75,0.135576981,0,0,77
3663000,15505.13527,247.5,1.687803471,55,1,80
1369500,288.1123682,87,8,0,0,78
4125000,4809.326035,259.5,5.548400357,20,1,80
689040,6606.658045,104.25,6,25,0,78
1491600,18050.39699,94.5,9,59,1,80
2762100,319.0407268,220.5,5.043824676,11,0,77
2574000,331.3867242,239.25,3.48844042,46,0,79
4917000,6342.903244,294.75,2.689281432,18,0,78
5280000,361.9441354,267.75,6.900652535,60,0,83
