donorId,age,income,pastDonations,numberOfKids,married,zipCode,month,donation
7087,53,2,no,2,1,38782,8,0
7088,43,2,no,1,0,35999,8,0
7089,55,2,no,4,0,33193,8,0
7090,43,2,no,0,1,35186,8,0
7091,59,2,no,1,0,35037,8,0
7092,71,2,no,2,1,30642,8,0
7093,28,3,no,0,0,31414,8,0
7094,67,2,no,2,0,39099,8,0
7095,46,1,no,1,1,33270,8,0
7096,34,2,yes,2,0,30120,8,0
7097,59,1,no,0,0,37715,8,0
7098,30,2,no,1,0,36343,8,0
7099,32,1,no,2,1,37474,8,0
7100,60,2,no,1,0,31078,8,0
7101,29,2,yes,3,1,36490,8,0
7102,40,1,no,1,1,31836,8,0
7103,71,1,no,3,0,35743,8,0
7104,27,3,no,0,0,32531,8,0
7105,27,1,no,4,0,39912,8,0
7106,37,2,no,3,0,39853,8,0
7107,55,1,no,2,1,34024,8,0
7108,45,3,no,0,1,30734,8,0
7109,41,3,no,4,1,35265,8,0
7110,34,1,no,3,0,33441,8,0
7111,29,1,yes,0,1,31314,8,0
7112,33,2,no,4,0,35562,8,0
7113,48,3,no,0,1,34290,8,0
7114,56,2,no,1,1,37391,8,0
7115,27,3,no,1,1,39421,8,0
7116,60,1,no,0,0,35007,8,0
7117,66,1,no,0,1,36099,8,0
7118,75,2,no,0,1,34380,8,26
7119,25,2,yes,4,0,37209,8,0
7120,28,2,no,2,0,35751,8,0
7121,65,2,no,0,1,34543,8,0
7122,43,1,no,3,0,39875,8,0
7123,67,2,no,1,0,31249,8,0
7124,66,1,no,0,1,39809,8,0
7125,40,1,no,3,1,36209,8,0
7126,35,3,no,2,0,30128,8,0
7127,79,2,no,0,0,33182,8,22
7128,36,3,no,3,0,38856,8,0
7129,51,2,no,0,0,30372,8,0
7130,78,2,no,2,1,33992,8,22
7131,66,2,no,0,1,37965,8,0
7132,35,3,no,1,1,34830,8,0
7133,45,2,no,2,0,30368,8,0
7134,27,3,no,2,0,30425,8,0
7135,45,3,no,0,1,37437,8,0
7136,68,3,no,3,1,33668,8,0
7137,28,2,no,4,1,31018,8,0
7138,42,2,no,2,1,37739,8,0
7139,61,1,no,3,0,31252,8,0
7140,47,2,no,2,0,30452,8,0
7141,45,1,no,3,1,38916,8,0
7142,42,1,no,3,0,38186,8,0
7143,50,1,yes,2,0,32950,8,0
7144,80,2,no,1,1,39113,8,21
7145,51,3,no,0,1,36329,8,0
7146,30,3,yes,1,1,37713,8,0
7147,59,1,no,0,0,33691,8,0
7148,45,1,no,0,0,30907,8,0
7149,51,2,no,0,0,32687,8,0
7150,40,2,no,1,1,31604,8,0
7151,31,3,no,1,1,39071,8,0
7152,37,2,no,1,0,38751,8,0
7153,80,1,no,2,1,30895,8,6
7154,32,1,no,4,1,37655,8,0
7155,34,3,no,1,0,36552,8,0
7156,31,3,yes,0,1,37598,8,0
7157,30,2,no,4,1,36254,8,0
7158,78,1,no,3,0,39582,8,7
7159,33,3,no,3,1,30355,8,0
7160,37,2,no,1,0,36466,8,0
7161,26,2,yes,0,0,30364,8,0
7162,76,3,no,1,0,36875,8,10
7163,55,2,no,0,1,38851,8,0
7164,35,3,no,0,1,30157,8,0
7165,60,2,no,4,1,33275,8,0
7166,33,2,no,3,0,33713,8,0
7167,66,2,no,3,0,33611,8,0
7168,26,1,no,0,1,33786,8,0
7169,34,1,no,0,1,33247,8,0
7170,71,2,yes,3,1,31444,8,0
7171,80,1,no,1,0,33774,8,6
7172,54,3,no,2,1,32348,8,0
7173,58,1,no,0,0,39385,8,0
7174,75,2,no,0,1,31603,8,0
7175,33,3,no,0,1,37567,8,0
7176,75,2,no,2,0,31974,8,26
7177,37,3,no,2,1,30367,8,0
7178,39,2,yes,0,1,31801,8,0
7179,44,2,no,0,0,32277,8,0
7180,31,2,no,0,0,39380,8,0
7181,77,1,no,0,0,39887,8,8
7182,32,1,no,0,0,34476,8,0
7183,29,1,no,2,1,31738,8,0
7184,27,2,no,0,1,37243,8,0
7185,51,2,no,3,1,38131,8,0
7186,26,3,no,2,0,31666,8,0
7187,45,2,no,1,0,36915,8,0
7188,36,3,no,0,0,32453,8,0
7189,31,2,no,2,1,37930,8,0
7190,48,1,no,1,0,34440,8,0
7191,37,3,no,0,0,37331,8,0
7192,58,1,no,1,1,34083,8,0
7193,30,2,no,4,0,34335,8,0
7194,48,2,no,1,1,38916,8,0
7195,70,2,no,0,0,30985,8,0
7196,67,2,no,4,0,34908,8,0
7197,41,2,no,2,1,35168,8,0
7198,79,1,no,3,1,36120,8,6
7199,60,1,no,1,0,33518,8,0
7200,53,3,no,2,1,35669,8,0
7201,26,3,no,3,0,37119,8,0
7202,47,3,no,0,0,37122,8,0
7203,51,3,no,3,1,38716,8,0
7204,43,3,no,1,1,39667,8,0
7205,42,2,no,2,0,38153,8,0
7206,30,2,no,0,0,30471,8,0
7207,63,2,yes,1,1,37893,8,0
7208,34,3,no,2,0,37027,8,0
7209,29,2,no,2,1,38259,8,0
7210,33,2,no,4,1,32570,8,0
7211,77,1,yes,2,1,31427,8,3
7212,30,1,no,0,1,38672,8,0
7213,76,1,no,1,1,34089,8,9
7214,42,2,no,0,1,32935,8,0
7215,77,3,no,1,0,30177,8,8
7216,63,2,no,2,0,31733,8,0
7217,58,2,no,3,0,35219,8,0
7218,47,3,yes,1,1,37335,8,0
7219,78,2,no,3,0,30392,8,22
7220,47,1,no,3,0,31103,8,0
7221,31,3,no,0,0,35709,8,0
7222,25,2,no,0,0,30106,8,0
7223,68,3,no,1,0,39086,8,0
7224,29,3,no,0,1,30474,8,0
7225,62,1,no,3,0,37160,8,0
7226,43,2,no,0,1,34402,8,0
7227,72,2,no,0,1,35022,8,0
7228,33,2,no,1,0,34050,8,0
7229,31,2,no,1,0,32060,8,0
7230,60,2,no,0,1,32184,8,0
7231,42,2,no,1,1,31207,8,0
7232,51,3,no,1,1,32088,8,0
7233,38,2,no,1,0,33925,8,0
7234,55,2,no,3,0,35969,8,0
7235,60,3,no,3,1,37601,8,0
7236,37,1,no,1,1,33045,8,0
7237,32,3,no,2,0,30105,8,0
7238,34,2,no,0,1,39203,8,0
7239,39,2,no,0,1,32208,8,0
7240,40,1,no,1,1,33766,8,0
7241,25,3,no,2,0,31244,8,0
7242,43,1,no,3,0,38838,8,0
7243,70,2,no,0,1,34959,8,0
7244,69,2,no,0,0,35522,8,0
7245,58,3,no,1,0,30389,8,0
7246,68,2,no,2,1,32587,8,0
7247,53,2,no,0,0,36321,8,0
7248,54,2,no,1,1,31040,8,0
7249,54,2,no,0,1,30111,8,0
7250,65,2,no,0,1,33764,8,0
7251,33,3,no,0,1,35620,8,0
7252,81,3,no,2,1,33813,8,5
7253,29,1,no,3,1,31243,8,0
7254,30,1,no,3,1,34457,8,0
7255,74,2,no,2,1,30586,8,0
7256,30,2,no,4,0,35635,8,0
7257,41,2,no,0,1,39636,8,0
7258,35,2,no,0,1,36740,8,0
7259,50,2,no,0,0,31017,8,0
7260,28,2,no,1,0,37531,8,0
7261,62,2,yes,2,1,34073,8,0
7262,74,2,no,0,1,34245,8,0
7263,38,2,yes,1,0,36338,8,0
7264,59,2,no,0,1,30216,8,0
7265,52,3,no,2,0,36502,8,0
7266,53,2,no,0,1,37099,8,0
7267,34,3,no,3,1,30980,8,0
7268,58,2,no,1,1,38106,8,0
7269,62,2,no,0,1,36066,8,0
7270,79,3,no,3,0,38959,8,7
7271,75,1,no,0,0,36267,8,11
7272,47,3,no,1,1,31423,8,0
7273,72,2,no,1,0,32107,8,0
7274,33,2,no,3,1,32323,8,0
7275,41,2,no,3,1,38171,8,0
7276,51,1,no,3,1,38789,8,0
7277,53,2,no,0,1,34569,8,0
7278,37,3,no,1,0,37272,8,0
7279,38,3,no,0,0,30012,8,0
7280,31,1,no,1,1,31085,8,0
7281,33,3,no,0,0,37315,8,0
7282,38,2,no,0,0,35452,8,0
7283,47,2,no,0,0,34661,8,0
7284,27,3,no,1,0,36266,8,0
7285,38,2,no,0,1,33978,8,0
7286,62,2,no,0,1,32662,8,0
7287,51,3,no,2,0,35683,8,0
7288,28,1,no,4,1,33317,8,0
7289,70,2,no,0,0,34810,8,0
7290,28,1,no,2,0,39337,8,0
7291,60,2,no,4,1,38251,8,0
7292,45,2,no,3,0,35156,8,0
7293,56,1,yes,2,1,35630,8,0
7294,59,2,no,0,0,38079,8,0
7295,71,1,no,2,0,36369,8,0
7296,72,3,no,0,1,35406,8,0
7297,28,1,yes,1,1,34352,8,0
7298,71,1,no,3,1,39736,8,0
7299,26,2,yes,2,1,34514,8,0
7300,26,1,no,3,0,31808,8,0
7301,49,2,no,3,0,33766,8,0
7302,58,2,no,3,1,36134,8,0
7303,33,2,no,1,1,37140,8,0
7304,59,2,yes,2,0,39100,8,0
7305,41,3,no,2,0,31037,8,0
7306,62,1,no,0,1,35459,8,0
7307,41,3,no,3,1,32335,8,0
7308,42,3,no,4,0,39821,8,0
7309,30,2,no,1,1,37367,8,0
7310,39,3,no,3,1,33090,8,0
7311,29,3,no,0,0,34752,8,0
7312,49,3,no,1,1,34858,8,0
7313,46,2,no,2,1,30489,8,0
7314,68,3,no,2,0,30779,8,0
7315,25,1,no,2,1,32662,8,0
7316,38,3,no,4,1,33776,8,0
7317,36,3,no,0,1,33156,8,0
7318,51,3,no,0,0,39777,8,0
7319,51,2,no,3,0,31124,8,0
7320,30,1,no,0,1,38441,8,0
7321,31,1,no,1,1,38091,8,0
7322,42,2,no,1,0,38429,8,0
7323,80,3,no,1,0,33411,8,6
7324,35,1,no,4,1,34436,8,0
7325,27,2,no,1,0,39919,8,0
7326,29,2,no,2,1,38110,8,0
7327,38,2,no,0,0,38329,8,0
7328,74,2,no,0,0,37927,8,0
7329,61,3,no,0,1,31991,8,0
7330,61,2,yes,2,1,38376,8,0
7331,55,3,no,1,0,31888,8,0
7332,81,1,no,0,1,35959,8,5
7333,66,2,no,4,1,39096,8,0
7334,58,3,no,2,0,34151,8,0
7335,45,1,no,4,0,35344,8,0
7336,68,2,no,2,0,39798,8,0
7337,37,3,no,0,1,39966,8,0
7338,80,2,no,3,0,33355,8,21
7339,30,2,no,0,1,33182,8,0
7340,40,3,no,3,1,38319,8,0
7341,44,2,no,1,1,35305,8,0
7342,44,2,no,0,0,38849,8,0
7343,69,3,no,4,1,32087,8,0
7344,32,2,no,0,1,38219,8,0
7345,37,1,no,3,1,33997,8,0
7346,64,2,no,3,0,34815,8,0
7347,51,2,no,1,1,37902,8,0
7348,34,3,no,2,1,35279,8,0
7349,37,2,no,3,1,34649,8,0
7350,74,3,no,2,1,39809,8,12
7351,30,2,no,1,1,39564,8,0
7352,46,2,no,1,1,32912,8,0
7353,69,3,no,1,1,34858,8,0
7354,59,2,no,1,1,31609,8,0
7355,45,2,no,4,0,31171,8,0
7356,43,3,no,1,1,36441,8,0
7357,69,3,no,3,1,36760,8,0
7358,36,2,no,1,0,38673,8,0
7359,39,1,no,1,1,38558,8,0
7360,80,2,no,0,1,39079,8,21
7361,32,2,no,2,0,33416,8,0
7362,55,2,no,3,1,34936,8,0
7363,75,1,no,0,0,36421,8,11
7364,38,2,no,2,0,36073,8,0
7365,54,2,no,2,1,35059,8,0
7366,28,2,no,0,1,33621,8,0
7367,36,2,no,2,0,32393,8,0
7368,75,2,no,3,0,35511,8,26
7369,52,3,no,2,1,31969,8,0
7370,48,3,no,1,1,36603,8,0
7371,33,2,no,0,1,35102,8,0
7372,37,2,no,3,1,32640,8,0
7373,80,3,no,0,0,38249,8,6
7374,67,3,no,0,1,33734,8,0
7375,48,3,no,3,0,31519,8,0
7376,39,2,no,3,0,32174,8,0
7377,72,1,no,2,0,37577,8,0
7378,51,2,no,0,1,39239,8,0
7379,40,2,no,1,0,30921,8,0
7380,41,1,no,1,1,35403,8,0
7381,25,2,no,1,0,34528,8,0
7382,42,2,no,3,0,39680,8,0
7383,36,2,no,3,0,37894,8,0
7384,68,2,no,0,1,32929,8,0
7385,42,2,no,1,1,30971,8,0
7386,59,2,no,0,0,37531,8,0
7387,71,2,no,0,0,30308,8,0
7388,60,3,no,1,0,31155,8,0
7389,73,1,no,1,1,33742,8,0
7390,52,1,no,3,1,39624,8,0
7391,49,2,no,0,0,32673,8,0
7392,64,2,no,1,1,30699,8,0
7393,31,2,no,0,0,32351,8,0
7394,26,2,no,0,1,35009,8,0
7395,55,2,no,2,0,31241,8,0
7396,67,2,no,0,0,39582,8,0
7397,68,2,no,0,1,38220,8,0
7398,48,2,no,1,1,38633,8,0
7399,79,2,no,1,0,36171,8,22
7400,47,2,no,0,1,39798,8,0
7401,57,2,no,0,1,31175,8,0
7402,47,3,no,2,1,34784,8,0
7403,56,1,no,2,0,38808,8,0
7404,75,1,no,1,1,31021,8,10
7405,35,2,no,1,0,36374,8,0
7406,55,2,no,4,0,32398,8,0
7407,48,1,no,1,0,38549,8,0
7408,27,2,no,1,1,37193,8,0
7409,36,2,no,1,0,31443,8,0
7410,35,1,no,0,1,39141,8,0
7411,43,1,no,2,0,38657,8,0
7412,43,1,no,2,0,31277,8,0
7413,57,1,no,2,0,39631,8,0
7414,26,2,no,3,0,38611,8,0
7415,64,1,no,1,1,30356,8,0
7416,28,2,no,1,0,34913,8,0
7417,30,3,no,3,1,34659,8,0
7418,53,2,no,2,0,30209,8,0
7419,40,2,no,0,1,37170,8,0
7420,81,2,no,0,1,31319,8,20
7421,59,3,no,3,1,39099,8,0
7422,77,2,no,1,0,36528,8,23
7423,27,2,yes,0,1,34908,8,0
7424,31,2,no,0,1,33790,8,0
7425,38,2,yes,0,0,31901,8,0
7426,70,3,no,2,0,38831,8,0
7427,51,2,no,4,1,38989,8,0
7428,45,2,no,0,1,37743,8,0
7429,25,1,yes,1,0,32470,8,0
7430,28,2,no,2,1,33216,8,0
7431,69,2,no,0,0,35296,8,0
7432,59,1,no,3,0,35567,8,0
7433,64,2,no,0,0,39688,8,0
7434,60,3,no,0,0,37824,8,0
7435,26,3,no,0,0,35358,8,0
7436,81,3,no,2,0,36346,8,5
7437,27,1,yes,1,1,35274,8,0
7438,71,1,no,0,0,35826,8,0
7439,56,3,yes,0,0,39943,8,0
7440,58,1,no,1,0,32115,8,0
7441,58,3,no,0,0,38468,8,0
7442,36,2,no,1,0,37285,8,0
7443,43,2,yes,0,1,35069,8,0
7444,61,2,no,0,1,33527,8,0
7445,56,2,yes,3,1,33700,8,0
7446,43,1,no,1,0,39372,8,0
7447,50,2,no,0,1,32930,8,0
7448,70,2,no,1,0,34712,8,0
7449,56,1,no,2,0,36831,8,0
7450,46,3,no,1,0,38126,8,0
7451,25,2,no,1,0,32586,8,0
7452,67,2,no,0,1,38766,8,0
7453,58,2,no,1,1,32560,8,0
7454,32,1,no,1,1,30102,8,0
7455,37,2,no,0,1,37087,8,0
7456,75,3,no,4,1,33819,8,11
7457,36,3,yes,0,0,38982,8,0
7458,32,3,no,1,0,37435,8,0
7459,32,3,no,0,0,30493,8,0
7460,55,1,no,1,0,39815,8,0
7461,76,1,no,1,1,39694,8,9
7462,60,3,no,2,0,36564,8,0
7463,64,2,no,0,1,38649,8,0
7464,76,1,no,2,1,37735,8,0
7465,32,1,no,3,0,30477,8,0
7466,34,1,no,0,0,30311,8,0
7467,55,2,no,1,1,35752,8,0
7468,76,3,no,3,0,33354,8,9
7469,71,2,yes,2,1,35834,8,0
7470,57,3,yes,2,1,35537,8,0
7471,67,2,no,1,0,33594,8,0
7472,51,1,no,3,1,33713,8,0
7473,81,3,no,0,1,35704,8,5
7474,33,2,no,0,0,31344,8,0
7475,30,1,no,1,0,36039,8,0
7476,73,3,yes,0,0,33309,8,8
7477,35,3,no,3,0,38689,8,0
7478,61,2,no,0,1,38550,8,0
7479,43,2,no,0,1,37654,8,0
7480,43,2,no,4,1,39826,8,0
7481,58,3,no,3,1,39067,8,0
7482,27,2,no,2,0,39374,8,0
7483,76,2,no,2,1,38674,8,24
7484,44,3,no,1,0,36553,8,0
7485,62,1,no,1,0,33324,8,0
7486,70,2,no,3,1,30818,8,0
7487,30,3,no,0,1,38461,8,0
7488,37,2,yes,0,0,32914,8,0
7489,37,2,yes,0,0,32550,8,0
7490,32,2,no,1,1,31180,8,0
7491,37,3,yes,2,1,37065,8,0
7492,33,2,no,1,1,31704,8,0
7493,78,3,no,0,1,39335,8,7
7494,81,2,no,2,1,37010,8,20
7495,63,3,no,4,1,34302,8,0
7496,67,1,no,0,1,37157,8,0
7497,35,2,no,1,1,30922,8,0
7498,32,1,yes,3,0,38798,8,0
7499,42,1,no,1,1,31597,8,0
7500,26,3,no,1,0,35653,8,0
7501,72,1,no,1,1,31049,8,0
7502,55,2,no,1,1,39314,8,0
7503,49,2,no,0,0,39871,8,0
7504,26,2,no,0,1,39868,8,0
7505,43,2,no,0,1,33570,8,0
7506,32,2,no,2,1,31202,8,0
7507,41,2,no,1,1,37725,8,0
7508,27,3,no,3,0,33848,8,0
7509,31,2,no,0,0,34342,8,0
7510,47,1,no,0,0,32922,8,0
7511,50,2,no,4,1,32514,8,0
7512,66,3,no,0,1,34251,8,0
7513,74,1,no,0,0,39753,8,0
7514,55,2,no,4,0,37276,8,0
7515,77,1,no,4,1,35326,8,8
7516,33,1,no,2,0,31957,8,0
7517,28,3,no,3,1,31218,8,0
7518,80,1,no,4,0,37216,8,6
7519,78,2,no,0,1,31692,8,23
7520,36,3,no,2,0,37316,8,0
7521,38,1,no,0,1,33405,8,0
7522,42,2,no,0,1,33429,8,0
7523,75,2,no,0,1,33287,8,26
7524,52,2,no,1,0,38206,8,0
7525,59,2,yes,2,0,30750,8,0
7526,79,1,no,1,1,34076,8,7
7527,80,3,no,4,1,30715,8,6
7528,50,2,no,1,0,34849,8,0
7529,47,2,no,3,0,36190,8,0
7530,38,2,no,1,0,32851,8,0
7531,26,1,no,0,1,35386,8,0
7532,36,3,no,1,0,38753,8,0
7533,56,2,no,0,1,34747,8,0
7534,74,3,no,1,1,34397,8,12
7535,63,2,no,3,1,30114,8,0
7536,32,2,no,1,1,35096,8,0
7537,40,2,no,1,0,31048,8,0
7538,52,2,no,2,0,34353,8,0
7539,35,2,no,4,1,38005,8,0
7540,42,3,no,2,0,36994,8,0
7541,43,2,no,1,0,39375,8,0
7542,32,2,no,3,1,30934,8,0
7543,79,3,no,0,1,37853,8,7
7544,38,1,no,4,0,30481,8,0
7545,33,2,no,3,0,34197,8,0
7546,50,2,no,0,0,36233,8,0
7547,34,1,no,0,0,33185,8,0
7548,30,2,no,1,1,38722,8,0
7549,66,2,no,1,0,38835,8,0
7550,35,2,no,0,1,31361,8,0
7551,68,2,no,1,1,31499,8,0
7552,77,3,no,0,0,33732,8,8
7553,79,1,no,1,1,35592,8,7
7554,70,2,no,0,1,35432,8,0
7555,73,3,no,0,0,39562,8,0
7556,51,3,no,3,1,38478,8,0
7557,50,3,no,0,1,30784,8,0
7558,38,3,no,1,1,35063,8,0
7559,34,3,no,4,1,38623,8,0
7560,36,1,no,4,1,33617,8,0
7561,78,2,no,0,1,37617,8,22
7562,47,1,no,3,1,31947,8,0
7563,27,2,no,0,0,30303,8,0
7564,32,2,no,0,0,30551,8,0
7565,58,1,no,0,1,36067,8,0
7566,78,3,no,2,0,33035,8,8
7567,75,3,no,0,1,39321,8,11
7568,50,2,no,2,1,31083,8,0
7569,79,2,no,0,1,31276,8,22
7570,51,3,no,2,1,30524,8,0
7571,28,1,no,0,1,39524,8,0
7572,77,2,no,1,1,34079,8,23
7573,52,1,no,0,0,37495,8,0
7574,42,2,no,1,0,30784,8,0
7575,50,3,no,2,0,37892,8,0
7576,57,2,no,0,0,33941,8,0
7577,40,3,no,2,0,34220,8,0
7578,32,3,no,1,0,30373,8,0
7579,46,2,no,1,1,38273,8,0
7580,36,1,no,1,1,34343,8,0
7581,64,1,no,2,0,30081,8,0
7582,64,3,no,3,0,38039,8,0
7583,70,2,no,1,1,30639,8,0
7584,73,2,no,2,1,36030,8,0
7585,73,1,no,1,0,31929,8,0
7586,80,2,no,2,0,39718,8,21
7587,31,2,no,3,1,37980,8,0
7588,35,1,no,0,0,37662,8,0
7589,80,2,no,0,1,31414,8,21
7590,76,2,no,2,0,33999,8,24
7591,43,3,no,0,0,34981,8,0
7592,48,2,no,0,0,31108,8,0
7593,66,1,no,2,1,38585,8,0
7594,34,2,no,2,0,38398,8,0
7595,56,1,no,0,0,36122,8,0
7596,36,2,no,1,0,38055,8,0
7597,30,1,yes,0,0,38609,8,0
7598,59,1,no,3,1,38100,8,0
7599,32,2,no,3,0,38005,8,0
7600,62,2,no,0,0,35345,8,0
7601,70,2,no,0,0,35171,8,0
7602,39,3,no,3,0,30297,8,0
7603,36,2,no,0,0,37507,8,0
7604,78,2,no,2,1,37671,8,22
7605,75,2,no,3,0,32280,8,26
7606,39,2,no,0,0,33279,8,0
7607,73,2,no,0,0,38302,8,0
7608,26,2,no,0,0,39715,8,0
7609,66,1,no,1,0,35348,8,0
7610,27,1,no,3,1,31539,8,0
7611,37,3,no,3,1,35794,8,0
7612,59,3,no,2,1,37018,8,0
7613,51,2,yes,1,0,38151,8,0
7614,73,2,no,1,0,30739,8,0
7615,42,3,yes,2,0,39464,8,0
7616,40,2,no,0,0,39548,8,0
7617,48,2,no,0,1,37135,8,0
7618,62,2,no,0,1,36046,8,0
7619,69,2,no,0,0,37116,8,0
7620,42,1,yes,1,0,35545,8,0
7621,43,2,no,1,1,37681,8,0
7622,47,2,no,4,1,39482,8,0
7623,51,1,no,0,1,34551,8,0
7624,62,3,yes,2,0,34081,8,0
7625,44,2,no,3,0,32064,8,0
7626,37,2,no,0,0,34550,8,0
7627,38,2,no,2,0,38523,8,0
7628,62,3,no,3,1,37477,8,0
7629,41,2,no,1,0,30255,8,0
7630,25,2,no,0,0,33766,8,0
7631,30,3,no,0,1,34367,8,0
7632,27,3,no,1,1,35348,8,0
7633,51,2,no,0,0,31544,8,0
7634,77,1,no,1,1,32493,8,8
7635,72,2,no,2,0,35308,8,0
7636,27,1,no,0,1,30924,8,0
7637,63,3,no,3,1,36070,8,0
7638,65,1,no,2,0,34264,8,0
7639,46,2,no,3,0,36447,8,0
7640,26,2,no,0,0,39670,8,0
7641,56,2,no,0,1,31060,8,0
7642,27,1,no,1,1,38003,8,0
7643,50,3,no,2,1,36187,8,0
7644,39,2,no,1,1,32130,8,0
7645,37,3,no,0,1,32546,8,0
7646,31,1,no,2,1,38658,8,0
7647,39,1,no,0,1,31996,8,0
7648,33,3,no,3,0,39248,8,0
7649,62,3,no,0,1,33408,8,0
7650,73,3,no,2,1,34787,8,0
7651,78,3,no,2,1,31770,8,7
7652,28,3,no,0,0,34781,8,0
7653,67,2,no,1,1,38102,8,0
7654,32,3,no,2,0,32570,8,0
7655,62,2,no,1,0,31429,8,0
7656,73,3,no,0,0,34525,8,0
7657,71,2,no,1,1,35489,8,0
7658,75,2,no,1,0,33278,8,26
7659,31,3,no,3,1,32469,8,0
7660,45,2,no,1,0,35985,8,0
7661,45,1,no,0,0,38574,8,0
7662,49,1,no,0,1,39217,8,0
7663,72,1,no,2,1,38425,8,0
7664,34,2,no,2,0,34225,8,0
7665,50,2,no,3,1,33801,8,0
7666,58,3,no,2,0,34016,8,0
7667,53,2,no,0,1,36840,8,0
7668,52,2,no,1,0,39274,8,0
7669,49,3,no,4,0,36931,8,0
7670,63,2,no,4,0,37573,8,0
7671,75,1,no,2,1,31411,8,11
7672,62,2,no,3,1,30360,8,0
7673,79,2,no,1,1,33096,8,22
7674,36,1,no,2,1,39739,8,0
7675,40,3,no,1,1,32605,8,0
7676,34,3,no,3,1,31694,8,0
7677,39,2,no,3,1,38804,8,0
7678,65,3,no,1,1,37186,8,0
7679,29,2,yes,2,0,32443,8,0
7680,45,2,no,4,0,32108,8,0
7681,35,3,no,0,0,32724,8,0
7682,70,2,yes,2,0,30888,8,0
7683,55,3,no,0,0,36566,8,0
7684,61,3,no,0,0,30362,8,0
7685,49,2,no,0,0,30740,8,0
7686,45,2,no,0,0,37336,8,0
7687,58,2,no,2,1,37943,8,0
7688,59,3,no,0,0,31298,8,0
7689,60,2,no,2,1,35799,8,0
7690,43,3,no,2,1,34256,8,0
7691,33,2,no,3,1,32366,8,0
7692,63,2,no,0,1,32924,8,0
7693,52,3,no,0,0,34447,8,0
7694,41,1,no,0,1,35812,8,0
7695,28,2,no,3,1,34209,8,0
7696,40,2,no,2,0,39021,8,0
7697,35,3,no,1,1,33308,8,0
7698,29,3,no,2,0,37371,8,0
7699,81,2,no,0,0,35428,8,20
7700,71,2,no,2,1,38597,8,0
7701,37,2,no,0,1,31315,8,0
7702,48,2,no,2,0,36324,8,0
7703,28,1,no,3,1,39922,8,0
7704,27,2,no,3,1,34882,8,0
7705,26,2,no,1,0,30440,8,0
7706,64,2,no,3,1,30734,8,0
7707,38,3,no,0,0,34672,8,0
7708,46,2,no,0,1,35375,8,0
7709,28,3,no,1,1,35097,8,0
7710,69,2,no,0,1,35184,8,0
7711,72,2,no,3,0,35528,8,0
7712,31,3,no,3,0,34592,8,0
7713,46,3,yes,1,0,32966,8,0
7714,33,2,no,1,1,30791,8,0
7715,72,2,yes,4,0,36912,8,0
7716,32,2,yes,1,0,38342,8,0
7717,26,3,no,3,1,33810,8,0
7718,68,3,no,3,0,37210,8,0
7719,41,3,no,1,0,31165,8,0
7720,37,1,no,3,1,36234,8,0
7721,25,2,no,3,1,39960,8,0
7722,48,2,no,0,1,30508,8,0
7723,49,2,no,0,0,36318,8,0
7724,78,2,no,1,1,38245,8,23
7725,29,3,no,3,0,32203,8,0
7726,30,3,no,3,0,30469,8,0
7727,34,1,no,2,1,35521,8,0
7728,51,3,no,0,1,32385,8,0
7729,55,1,no,2,0,30810,8,0
7730,77,2,no,3,0,38763,8,24
7731,43,1,no,3,1,36136,8,0
7732,40,2,no,1,1,34635,8,0
7733,47,2,no,0,0,31880,8,0
7734,48,2,no,1,0,37430,8,0
7735,30,2,no,0,1,35559,8,0
7736,27,2,no,2,1,32913,8,0
7737,64,2,no,2,0,32512,8,0
7738,60,3,no,1,1,36314,8,0
7739,38,3,no,0,1,36696,8,0
7740,66,3,no,3,1,33131,8,0
7741,60,2,no,0,1,34089,8,0
7742,69,2,no,2,1,38560,8,0
7743,63,1,no,4,0,31814,8,0
7744,30,3,yes,0,0,34314,8,0
7745,52,2,no,2,1,32234,8,0
7746,34,2,no,1,0,34575,8,0
7747,30,3,no,2,1,30498,8,0
7748,48,1,no,1,1,39946,8,0
7749,46,1,no,0,1,34727,8,0
7750,76,2,no,2,0,37047,8,24
7751,30,1,no,1,1,35488,8,0
7752,44,3,no,1,1,33003,8,0
7753,61,2,no,3,0,35488,8,0
7754,39,2,no,0,0,37990,8,0
7755,78,3,no,1,1,39986,8,7
7756,31,2,yes,2,0,37185,8,0
7757,26,3,no,0,0,32232,8,0
7758,53,1,no,2,1,35013,8,0
7759,25,2,no,0,1,32480,8,0
7760,69,3,no,2,0,32382,8,0
7761,26,2,no,0,1,30548,8,0
7762,73,2,no,0,0,31753,8,0
7763,64,2,no,3,0,35730,8,0
7764,59,3,yes,2,1,32283,8,0
7765,79,2,no,0,1,38499,8,22
7766,41,3,no,0,1,37873,8,0
7767,62,3,no,1,0,32370,8,0
7768,57,2,no,2,0,38172,8,0
7769,49,1,no,1,1,38028,8,0
7770,50,2,no,1,1,37193,8,0
7771,38,3,no,2,1,30767,8,0
7772,43,2,no,2,0,31149,8,0
7773,31,2,no,0,1,37645,8,0
7774,41,1,no,3,0,35155,8,0
7775,26,3,no,1,0,34335,8,0
7776,49,2,no,1,0,31715,8,0
7777,39,2,no,3,0,33842,8,0
7778,48,3,no,1,1,34677,8,0
7779,55,3,no,1,0,34579,8,0
7780,77,1,no,0,0,35975,8,9
7781,27,3,no,0,0,38726,8,0
